"","attractor","state","IFNG_e","GMCSF_e","IL1B_e","IC_e","LPS_e","NECA_e","EGFR_e","IL4_e","IL6_e","IL10_e","STAT1","STAT5","IL1R","IL12_out","FCGR","NFKB","VEGF_out","TLR4","IL6_out","KLF4","STAT6","IL10_out","SOCS1","PPARG","STAT3_IL6","STAT3_IL10","SOCS3","IL6R","IL10R","cell.type"
"4676",2120,2,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4677",2120,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4678",2120,4,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4679",2120,5,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4680",2120,6,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4681",2121,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4682",2121,2,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4683",2121,3,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4684",2121,4,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4685",2121,5,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4686",2121,6,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4687",2122,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4688",2122,2,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4689",2122,3,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4690",2122,4,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4691",2122,5,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4692",2122,6,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4693",2123,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4694",2123,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4695",2123,3,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4696",2123,4,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4697",2123,5,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4698",2123,6,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4699",2124,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4700",2124,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4701",2124,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4702",2124,4,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4703",2124,5,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4704",2124,6,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4705",2125,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4706",2125,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4707",2125,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4708",2125,4,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4709",2125,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4710",2125,6,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4711",2126,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4712",2126,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4713",2126,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4714",2126,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4715",2126,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4716",2126,6,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4717",2127,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4718",2127,2,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4719",2127,3,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4720",2127,4,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4721",2127,5,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4722",2127,6,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4723",2128,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4724",2128,2,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4725",2128,3,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4726",2128,4,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4727",2128,5,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4728",2128,6,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4729",2129,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4730",2129,2,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4731",2129,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4732",2129,4,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4733",2129,5,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4734",2129,6,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4735",2130,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4736",2130,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4737",2130,3,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4738",2130,4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4739",2130,5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4740",2130,6,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4741",2131,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4742",2131,2,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4743",2131,3,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4744",2131,4,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4745",2131,5,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4746",2131,6,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4747",2132,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4748",2132,2,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4749",2132,3,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4750",2132,4,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4751",2132,5,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4752",2132,6,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4753",2133,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4754",2133,2,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4755",2133,3,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4756",2133,4,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4757",2133,5,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4758",2133,6,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4759",2134,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4760",2134,2,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4761",2134,3,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4762",2134,4,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4763",2134,5,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4764",2134,6,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4765",2135,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4766",2135,2,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4767",2135,3,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4768",2135,4,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4769",2135,5,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4770",2135,6,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4771",2136,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4772",2136,2,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4773",2136,3,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4774",2136,4,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4775",2136,5,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4776",2136,6,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4777",2137,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4778",2137,2,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4779",2137,3,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4780",2137,4,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4781",2137,5,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4782",2137,6,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4783",2138,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4784",2138,2,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4785",2138,3,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4786",2138,4,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4787",2138,5,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4788",2138,6,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4789",2139,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4790",2139,2,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4791",2139,3,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4792",2139,4,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4793",2139,5,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4794",2139,6,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4795",2140,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4796",2140,2,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4797",2140,3,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4798",2140,4,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4799",2140,5,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4800",2140,6,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4801",2141,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4802",2141,2,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4803",2141,3,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4804",2141,4,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4805",2141,5,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4806",2141,6,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4807",2142,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4808",2142,2,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4809",2142,3,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4810",2142,4,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4811",2142,5,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4812",2142,6,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4813",2143,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
"4814",2143,2,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"M2b__/M2b__/M2b__/M2b__/M2b__/M2b__"
