"attractor","state","label"
2288,155795713,"il6*"
2288,155779329,"il6*"
2289,139528192,"M2*"
2289,139722754,"M2*"
2289,139624450,"M2*"
2289,139675648,"M2*"
2289,139804930,"M2*"
2289,139559170,"M2*"
2290,156305408,"M2*"
2290,156499970,"M2*"
2290,156401666,"M2*"
2290,156452864,"M2*"
2290,156582146,"M2*"
2290,156336386,"M2*"
2291,152111104,"M2*"
2291,152305666,"M2*"
2291,152207362,"M2*"
2291,152258560,"M2*"
2291,152387842,"M2*"
2291,152142082,"M2*"
2292,135333888,"M2*"
2292,135528450,"M2*"
2292,135430146,"M2*"
2292,135481344,"M2*"
2292,135610626,"M2*"
2292,135364866,"M2*"
2293,135366656,"M2c*"
2293,135596032,"M2c*"
2293,135561218,"M2c*"
2293,135497728,"M2c*"
2293,135612416,"M2c*"
2293,135627010,"M2c*"
2294,152143872,"M2c*"
2294,152373248,"M2c*"
2294,152338434,"M2c*"
2294,152274944,"M2c*"
2294,152389632,"M2c*"
2294,152404226,"M2c*"
2295,156338176,"M2c*"
2295,156567552,"M2c*"
2295,156532738,"M2c*"
2295,156469248,"M2c*"
2295,156583936,"M2c*"
2295,156598530,"M2c*"
2296,139560960,"M2c*"
2296,139790336,"M2c*"
2296,139755522,"M2c*"
2296,139692032,"M2c*"
2296,139806720,"M2c*"
2296,139821314,"M2c*"
2297,139493378,"M2*"
2297,139659264,"M2*"
2297,139739138,"M2*"
2297,139690242,"M2*"
2297,139544576,"M2*"
2297,139788546,"M2*"
2298,156270594,"M2*"
2298,156436480,"M2*"
2298,156516354,"M2*"
2298,156467458,"M2*"
2298,156321792,"M2*"
2298,156565762,"M2*"
2299,152076290,"M2*"
2299,152242176,"M2*"
2299,152322050,"M2*"
2299,152273154,"M2*"
2299,152127488,"M2*"
2299,152371458,"M2*"
2300,135299074,"M2*"
2300,135464960,"M2*"
2300,135544834,"M2*"
2300,135495938,"M2*"
2300,135350272,"M2*"
2300,135594242,"M2*"
2301,135266306,"il6*"
2301,135397378,"il6*"
2301,135413762,"il6*"
2301,135479554,"il6*"
2301,135348482,"il6*"
2301,135332098,"il6*"
2302,152043522,"il6*"
2302,152174594,"il6*"
2302,152190978,"il6*"
2302,152256770,"il6*"
2302,152125698,"il6*"
2302,152109314,"il6*"
2303,156237826,"il6*"
2303,156368898,"il6*"
2303,156385282,"il6*"
2303,156451074,"il6*"
2303,156320002,"il6*"
2303,156303618,"il6*"
2304,139460610,"il6*"
2304,139591682,"il6*"
2304,139608066,"il6*"
2304,139673858,"il6*"
2304,139542786,"il6*"
2304,139526402,"il6*"
2305,188844288,"M2b*"
2305,189073664,"M2b*"
2305,189038848,"M2b*"
2305,188975360,"M2b*"
2305,189090048,"M2b*"
2305,189104384,"M2b*"
2306,54626560,"M2b*"
2306,54855936,"M2b*"
2306,54821120,"M2b*"
2306,54757632,"M2b*"
2306,54872320,"M2b*"
2306,54886656,"M2b*"
2307,155289600,"M2c*"
2307,155518976,"M2c*"
2307,155484160,"M2c*"
2307,155420672,"M2c*"
2307,155535360,"M2c*"
2307,155549952,"M2c*"
2308,138512384,"M2c*"
2308,138741760,"M2c*"
2308,138706944,"M2c*"
2308,138643456,"M2c*"
2308,138758144,"M2c*"
2308,138772736,"M2c*"
2309,172067072,"M2b*"
2309,172296448,"M2b*"
2309,172261632,"M2b*"
2309,172198144,"M2b*"
2309,172312832,"M2b*"
2309,172327168,"M2b*"
2310,37849344,"M2b*"
2310,38078720,"M2b*"
2310,38043904,"M2b*"
2310,37980416,"M2b*"
2310,38095104,"M2b*"
2310,38109440,"M2b*"
2311,167872768,"M2b*"
2311,168102144,"M2b*"
2311,168067328,"M2b*"
2311,168003840,"M2b*"
2311,168118528,"M2b*"
2311,168132864,"M2b*"
2312,33655040,"M2b*"
2312,33884416,"M2b*"
2312,33849600,"M2b*"
2312,33786112,"M2b*"
2312,33900800,"M2b*"
2312,33915136,"M2b*"
2313,134318080,"M2c*"
2313,134547456,"M2c*"
2313,134512640,"M2c*"
2313,134449152,"M2c*"
2313,134563840,"M2c*"
2313,134578432,"M2c*"
2314,151095296,"M2c*"
2314,151324672,"M2c*"
2314,151289856,"M2c*"
2314,151226368,"M2c*"
2314,151341056,"M2c*"
2314,151355648,"M2c*"
2315,50432256,"M2b*"
2315,50661632,"M2b*"
2315,50626816,"M2b*"
2315,50563328,"M2b*"
2315,50678016,"M2b*"
2315,50692352,"M2b*"
2316,184649984,"M2b*"
2316,184879360,"M2b*"
2316,184844544,"M2b*"
2316,184781056,"M2b*"
2316,184895744,"M2b*"
2316,184910080,"M2b*"
2317,151027712,"M2*"
2317,151193600,"M2*"
2317,151273472,"M2*"
2317,151224576,"M2*"
2317,151078912,"M2*"
2317,151322880,"M2*"
2318,134250496,"M2*"
2318,134416384,"M2*"
2318,134496256,"M2*"
2318,134447360,"M2*"
2318,134301696,"M2*"
2318,134545664,"M2*"
2319,138444800,"M2*"
2319,138610688,"M2*"
2319,138690560,"M2*"
2319,138641664,"M2*"
2319,138496000,"M2*"
2319,138739968,"M2*"
2320,155222016,"M2*"
2320,155387904,"M2*"
2320,155467776,"M2*"
2320,155418880,"M2*"
2320,155273216,"M2*"
2320,155517184,"M2*"
2321,184617216,"M2b*"
2321,184811776,"M2b*"
2321,184713472,"M2b*"
2321,184764672,"M2b*"
2321,184893696,"M2b*"
2321,184647936,"M2b*"
2322,50399488,"M2b*"
2322,50594048,"M2b*"
2322,50495744,"M2b*"
2322,50546944,"M2b*"
2322,50675968,"M2b*"
2322,50430208,"M2b*"
2323,151062528,"M2*"
2323,151257088,"M2*"
2323,151158784,"M2*"
2323,151209984,"M2*"
2323,151339264,"M2*"
2323,151093504,"M2*"
2324,134285312,"M2*"
2324,134479872,"M2*"
2324,134381568,"M2*"
2324,134432768,"M2*"
2324,134562048,"M2*"
2324,134316288,"M2*"
2325,167840000,"M2b*"
2325,168034560,"M2b*"
2325,167936256,"M2b*"
2325,167987456,"M2b*"
2325,168116480,"M2b*"
2325,167870720,"M2b*"
2326,33622272,"M2b*"
2326,33816832,"M2b*"
2326,33718528,"M2b*"
2326,33769728,"M2b*"
2326,33898752,"M2b*"
2326,33652992,"M2b*"
2327,172034304,"M2b*"
2327,172228864,"M2b*"
2327,172130560,"M2b*"
2327,172181760,"M2b*"
2327,172310784,"M2b*"
2327,172065024,"M2b*"
2328,37816576,"M2b*"
2328,38011136,"M2b*"
2328,37912832,"M2b*"
2328,37964032,"M2b*"
2328,38093056,"M2b*"
2328,37847296,"M2b*"
2329,138479616,"M2*"
2329,138674176,"M2*"
2329,138575872,"M2*"
2329,138627072,"M2*"
2329,138756352,"M2*"
2329,138510592,"M2*"
2330,155256832,"M2*"
2330,155451392,"M2*"
2330,155353088,"M2*"
2330,155404288,"M2*"
2330,155533568,"M2*"
2330,155287808,"M2*"
2331,188811520,"M2b*"
2331,189006080,"M2b*"
2331,188907776,"M2b*"
2331,188958976,"M2b*"
2331,189088000,"M2b*"
2331,188842240,"M2b*"
2332,54593792,"M2b*"
2332,54788352,"M2b*"
2332,54690048,"M2b*"
2332,54741248,"M2b*"
2332,54870272,"M2b*"
2332,54624512,"M2b*"
2333,188776704,"M2b*"
2333,188942592,"M2b*"
2333,189022464,"M2b*"
2333,188973312,"M2b*"
2333,188827904,"M2b*"
2333,189071616,"M2b*"
2334,54558976,"M2b*"
2334,54724864,"M2b*"
2334,54804736,"M2b*"
2334,54755584,"M2b*"
2334,54610176,"M2b*"
2334,54853888,"M2b*"
2335,171999488,"M2b*"
2335,172165376,"M2b*"
2335,172245248,"M2b*"
2335,172196096,"M2b*"
2335,172050688,"M2b*"
2335,172294400,"M2b*"
2336,37781760,"M2b*"
2336,37947648,"M2b*"
2336,38027520,"M2b*"
2336,37978368,"M2b*"
2336,37832960,"M2b*"
2336,38076672,"M2b*"
2337,167805184,"M2b*"
2337,167971072,"M2b*"
2337,168050944,"M2b*"
2337,168001792,"M2b*"
2337,167856384,"M2b*"
2337,168100096,"M2b*"
2338,33587456,"M2b*"
2338,33753344,"M2b*"
2338,33833216,"M2b*"
2338,33784064,"M2b*"
2338,33638656,"M2b*"
2338,33882368,"M2b*"
2339,184582400,"M2b*"
2339,184748288,"M2b*"
2339,184828160,"M2b*"
2339,184779008,"M2b*"
2339,184633600,"M2b*"
2339,184877312,"M2b*"
2340,50364672,"M2b*"
2340,50530560,"M2b*"
2340,50610432,"M2b*"
2340,50561280,"M2b*"
2340,50415872,"M2b*"
2340,50659584,"M2b*"
2341,155189248,"il6*"
2341,155320320,"il6*"
2341,155336704,"il6*"
2341,155402496,"il6*"
2341,155271424,"il6*"
2341,155255040,"il6*"
2342,188743936,"il6*"
2342,188875008,"il6*"
2342,188891392,"il6*"
2342,188956928,"il6*"
2342,188825856,"il6*"
2342,188809472,"il6*"
2343,54526208,"il6*"
2343,54657280,"il6*"
2343,54673664,"il6*"
2343,54739200,"il6*"
2343,54608128,"il6*"
2343,54591744,"il6*"
2344,171966720,"il6*"
2344,172097792,"il6*"
2344,172114176,"il6*"
2344,172179712,"il6*"
2344,172048640,"il6*"
2344,172032256,"il6*"
2345,37748992,"il6*"
2345,37880064,"il6*"
2345,37896448,"il6*"
2345,37961984,"il6*"
2345,37830912,"il6*"
2345,37814528,"il6*"
2346,138412032,"il6*"
2346,138543104,"il6*"
2346,138559488,"il6*"
2346,138625280,"il6*"
2346,138494208,"il6*"
2346,138477824,"il6*"
2347,134217728,"il6*"
2347,134348800,"il6*"
2347,134365184,"il6*"
2347,134430976,"il6*"
2347,134299904,"il6*"
2347,134283520,"il6*"
2348,167772416,"il6*"
2348,167903488,"il6*"
2348,167919872,"il6*"
2348,167985408,"il6*"
2348,167854336,"il6*"
2348,167837952,"il6*"
2349,33554688,"il6*"
2349,33685760,"il6*"
2349,33702144,"il6*"
2349,33767680,"il6*"
2349,33636608,"il6*"
2349,33620224,"il6*"
2350,184549632,"il6*"
2350,184680704,"il6*"
2350,184697088,"il6*"
2350,184762624,"il6*"
2350,184631552,"il6*"
2350,184615168,"il6*"
2351,50331904,"il6*"
2351,50462976,"il6*"
2351,50479360,"il6*"
2351,50544896,"il6*"
2351,50413824,"il6*"
2351,50397440,"il6*"
2352,150994944,"il6*"
2352,151126016,"il6*"
2352,151142400,"il6*"
2352,151208192,"il6*"
2352,151077120,"il6*"
2352,151060736,"il6*"
2353,155189508,"il6*"
2353,155320352,"il6*"
2353,155336964,"il6*"
2353,155402528,"il6*"
2353,155271428,"il6*"
2353,155255072,"il6*"
2354,188743940,"il6*"
2354,188875040,"il6*"
2354,188891396,"il6*"
2354,188956960,"il6*"
2354,188825860,"il6*"
2354,188809504,"il6*"
2355,54526212,"il6*"
2355,54657312,"il6*"
2355,54673668,"il6*"
2355,54739232,"il6*"
2355,54608132,"il6*"
2355,54591776,"il6*"
2356,171966724,"il6*"
2356,172097824,"il6*"
2356,172114180,"il6*"
2356,172179744,"il6*"
2356,172048644,"il6*"
2356,172032288,"il6*"
2357,37748996,"il6*"
2357,37880096,"il6*"
2357,37896452,"il6*"
2357,37962016,"il6*"
2357,37830916,"il6*"
2357,37814560,"il6*"
2358,138412292,"il6*"
2358,138543136,"il6*"
2358,138559748,"il6*"
2358,138625312,"il6*"
2358,138494212,"il6*"
2358,138477856,"il6*"
2359,134217988,"il6*"
2359,134348832,"il6*"
2359,134365444,"il6*"
2359,134431008,"il6*"
2359,134299908,"il6*"
2359,134283552,"il6*"
2360,167772420,"il6*"
2360,167903520,"il6*"
2360,167919876,"il6*"
2360,167985440,"il6*"
2360,167854340,"il6*"
2360,167837984,"il6*"
2361,33554692,"il6*"
2361,33685792,"il6*"
2361,33702148,"il6*"
2361,33767712,"il6*"
2361,33636612,"il6*"
2361,33620256,"il6*"
2362,184549636,"il6*"
2362,184680736,"il6*"
2362,184697092,"il6*"
2362,184762656,"il6*"
2362,184631556,"il6*"
2362,184615200,"il6*"
2363,50331908,"il6*"
2363,50463008,"il6*"
2363,50479364,"il6*"
2363,50544928,"il6*"
2363,50413828,"il6*"
2363,50397472,"il6*"
2364,150995204,"il6*"
2364,151126048,"il6*"
2364,151142660,"il6*"
2364,151208224,"il6*"
2364,151077124,"il6*"
2364,151060768,"il6*"
2365,150994976,"il6*"
2365,151126276,"il6*"
2365,151142432,"il6*"
2365,151208196,"il6*"
2365,151077152,"il6*"
2365,151060740,"il6*"
2366,184549664,"il6*"
2366,184680708,"il6*"
2366,184697120,"il6*"
2366,184762628,"il6*"
2366,184631584,"il6*"
2366,184615172,"il6*"
2367,50331936,"il6*"
2367,50462980,"il6*"
2367,50479392,"il6*"
2367,50544900,"il6*"
2367,50413856,"il6*"
2367,50397444,"il6*"
2368,167772448,"il6*"
2368,167903492,"il6*"
2368,167919904,"il6*"
2368,167985412,"il6*"
2368,167854368,"il6*"
2368,167837956,"il6*"
2369,33554720,"il6*"
2369,33685764,"il6*"
2369,33702176,"il6*"
2369,33767684,"il6*"
2369,33636640,"il6*"
2369,33620228,"il6*"
2370,134217760,"il6*"
2370,134349060,"il6*"
2370,134365216,"il6*"
2370,134430980,"il6*"
2370,134299936,"il6*"
2370,134283524,"il6*"
2371,138412064,"il6*"
2371,138543364,"il6*"
2371,138559520,"il6*"
2371,138625284,"il6*"
2371,138494240,"il6*"
2371,138477828,"il6*"
2372,171966752,"il6*"
2372,172097796,"il6*"
2372,172114208,"il6*"
2372,172179716,"il6*"
2372,172048672,"il6*"
2372,172032260,"il6*"
2373,37749024,"il6*"
2373,37880068,"il6*"
2373,37896480,"il6*"
2373,37961988,"il6*"
2373,37830944,"il6*"
2373,37814532,"il6*"
2374,188743968,"il6*"
2374,188875012,"il6*"
2374,188891424,"il6*"
2374,188956932,"il6*"
2374,188825888,"il6*"
2374,188809476,"il6*"
2375,54526240,"il6*"
2375,54657284,"il6*"
2375,54673696,"il6*"
2375,54739204,"il6*"
2375,54608160,"il6*"
2375,54591748,"il6*"
2376,155189280,"il6*"
2376,155320580,"il6*"
2376,155336736,"il6*"
2376,155402500,"il6*"
2376,155271456,"il6*"
2376,155255044,"il6*"
2377,225197844,"M2*"
2377,225328916,"M2*"
2377,225345300,"M2*"
2377,225410836,"M2*"
2377,225279764,"M2*"
2377,225263380,"M2*"
2378,493633300,"M2*"
2378,493764372,"M2*"
2378,493780756,"M2*"
2378,493846292,"M2*"
2378,493715220,"M2*"
2378,493698836,"M2*"
2379,90980116,"M2*"
2379,91111188,"M2*"
2379,91127572,"M2*"
2379,91193108,"M2*"
2379,91062036,"M2*"
2379,91045652,"M2*"
2380,359415572,"M2*"
2380,359546644,"M2*"
2380,359563028,"M2*"
2380,359628564,"M2*"
2380,359497492,"M2*"
2380,359481108,"M2*"
2381,124534548,"M2*"
2381,124665620,"M2*"
2381,124682004,"M2*"
2381,124747540,"M2*"
2381,124616468,"M2*"
2381,124600084,"M2*"
2382,392970004,"M2*"
2382,393101076,"M2*"
2382,393117460,"M2*"
2382,393182996,"M2*"
2382,393051924,"M2*"
2382,393035540,"M2*"
2383,258752276,"M2*"
2383,258883348,"M2*"
2383,258899732,"M2*"
2383,258965268,"M2*"
2383,258834196,"M2*"
2383,258817812,"M2*"
2384,527187732,"M2*"
2384,527318804,"M2*"
2384,527335188,"M2*"
2384,527400724,"M2*"
2384,527269652,"M2*"
2384,527253268,"M2*"
2385,241975060,"M2*"
2385,242106132,"M2*"
2385,242122516,"M2*"
2385,242188052,"M2*"
2385,242056980,"M2*"
2385,242040596,"M2*"
2386,510410516,"M2*"
2386,510541588,"M2*"
2386,510557972,"M2*"
2386,510623508,"M2*"
2386,510492436,"M2*"
2386,510476052,"M2*"
2387,107757332,"M2*"
2387,107888404,"M2*"
2387,107904788,"M2*"
2387,107970324,"M2*"
2387,107839252,"M2*"
2387,107822868,"M2*"
2388,376192788,"M2*"
2388,376323860,"M2*"
2388,376340244,"M2*"
2388,376405780,"M2*"
2388,376274708,"M2*"
2388,376258324,"M2*"
2389,74202900,"M2*"
2389,74333972,"M2*"
2389,74350356,"M2*"
2389,74415892,"M2*"
2389,74284820,"M2*"
2389,74268436,"M2*"
2390,342638356,"M2*"
2390,342769428,"M2*"
2390,342785812,"M2*"
2390,342851348,"M2*"
2390,342720276,"M2*"
2390,342703892,"M2*"
2391,208420628,"M2*"
2391,208551700,"M2*"
2391,208568084,"M2*"
2391,208633620,"M2*"
2391,208502548,"M2*"
2391,208486164,"M2*"
2392,476856084,"M2*"
2392,476987156,"M2*"
2392,477003540,"M2*"
2392,477069076,"M2*"
2392,476938004,"M2*"
2392,476921620,"M2*"
2393,216809236,"M2*"
2393,216940308,"M2*"
2393,216956692,"M2*"
2393,217022228,"M2*"
2393,216891156,"M2*"
2393,216874772,"M2*"
2394,485244692,"M2*"
2394,485375764,"M2*"
2394,485392148,"M2*"
2394,485457684,"M2*"
2394,485326612,"M2*"
2394,485310228,"M2*"
2395,82591508,"M2*"
2395,82722580,"M2*"
2395,82738964,"M2*"
2395,82804500,"M2*"
2395,82673428,"M2*"
2395,82657044,"M2*"
2396,351026964,"M2*"
2396,351158036,"M2*"
2396,351174420,"M2*"
2396,351239956,"M2*"
2396,351108884,"M2*"
2396,351092500,"M2*"
2397,116145940,"M2*"
2397,116277012,"M2*"
2397,116293396,"M2*"
2397,116358932,"M2*"
2397,116227860,"M2*"
2397,116211476,"M2*"
2398,384581396,"M2*"
2398,384712468,"M2*"
2398,384728852,"M2*"
2398,384794388,"M2*"
2398,384663316,"M2*"
2398,384646932,"M2*"
2399,250363668,"M2*"
2399,250494740,"M2*"
2399,250511124,"M2*"
2399,250576660,"M2*"
2399,250445588,"M2*"
2399,250429204,"M2*"
2400,518799124,"M2*"
2400,518930196,"M2*"
2400,518946580,"M2*"
2400,519012116,"M2*"
2400,518881044,"M2*"
2400,518864660,"M2*"
2401,267140884,"M2*"
2401,267271956,"M2*"
2401,267288340,"M2*"
2401,267353876,"M2*"
2401,267222804,"M2*"
2401,267206420,"M2*"
2402,535576340,"M2*"
2402,535707412,"M2*"
2402,535723796,"M2*"
2402,535789332,"M2*"
2402,535658260,"M2*"
2402,535641876,"M2*"
2403,132923156,"M2*"
2403,133054228,"M2*"
2403,133070612,"M2*"
2403,133136148,"M2*"
2403,133005076,"M2*"
2403,132988692,"M2*"
2404,401358612,"M2*"
2404,401489684,"M2*"
2404,401506068,"M2*"
2404,401571604,"M2*"
2404,401440532,"M2*"
2404,401424148,"M2*"
2405,99368724,"M2*"
2405,99499796,"M2*"
2405,99516180,"M2*"
2405,99581716,"M2*"
2405,99450644,"M2*"
2405,99434260,"M2*"
2406,367804180,"M2*"
2406,367935252,"M2*"
2406,367951636,"M2*"
2406,368017172,"M2*"
2406,367886100,"M2*"
2406,367869716,"M2*"
2407,233586452,"M2*"
2407,233717524,"M2*"
2407,233733908,"M2*"
2407,233799444,"M2*"
2407,233668372,"M2*"
2407,233651988,"M2*"
2408,502021908,"M2*"
2408,502152980,"M2*"
2408,502169364,"M2*"
2408,502234900,"M2*"
2408,502103828,"M2*"
2408,502087444,"M2*"
2409,233062164,"M2*"
2409,233193236,"M2*"
2409,233209620,"M2*"
2409,233275156,"M2*"
2409,233144084,"M2*"
2409,233127700,"M2*"
2410,501497620,"M2*"
2410,501628692,"M2*"
2410,501645076,"M2*"
2410,501710612,"M2*"
2410,501579540,"M2*"
2410,501563156,"M2*"
2411,98844436,"M2*"
2411,98975508,"M2*"
2411,98991892,"M2*"
2411,99057428,"M2*"
2411,98926356,"M2*"
2411,98909972,"M2*"
2412,367279892,"M2*"
2412,367410964,"M2*"
2412,367427348,"M2*"
2412,367492884,"M2*"
2412,367361812,"M2*"
2412,367345428,"M2*"
2413,132398868,"M2*"
2413,132529940,"M2*"
2413,132546324,"M2*"
2413,132611860,"M2*"
2413,132480788,"M2*"
2413,132464404,"M2*"
2414,400834324,"M2*"
2414,400965396,"M2*"
2414,400981780,"M2*"
2414,401047316,"M2*"
2414,400916244,"M2*"
2414,400899860,"M2*"
2415,266616596,"M2*"
2415,266747668,"M2*"
2415,266764052,"M2*"
2415,266829588,"M2*"
2415,266698516,"M2*"
2415,266682132,"M2*"
2416,535052052,"M2*"
2416,535183124,"M2*"
2416,535199508,"M2*"
2416,535265044,"M2*"
2416,535133972,"M2*"
2416,535117588,"M2*"
2417,249839380,"M2*"
2417,249970452,"M2*"
2417,249986836,"M2*"
2417,250052372,"M2*"
2417,249921300,"M2*"
2417,249904916,"M2*"
2418,518274836,"M2*"
2418,518405908,"M2*"
2418,518422292,"M2*"
2418,518487828,"M2*"
2418,518356756,"M2*"
2418,518340372,"M2*"
2419,115621652,"M2*"
2419,115752724,"M2*"
2419,115769108,"M2*"
2419,115834644,"M2*"
2419,115703572,"M2*"
2419,115687188,"M2*"
2420,384057108,"M2*"
2420,384188180,"M2*"
2420,384204564,"M2*"
2420,384270100,"M2*"
2420,384139028,"M2*"
2420,384122644,"M2*"
2421,82067220,"M2*"
2421,82198292,"M2*"
2421,82214676,"M2*"
2421,82280212,"M2*"
2421,82149140,"M2*"
2421,82132756,"M2*"
2422,350502676,"M2*"
2422,350633748,"M2*"
2422,350650132,"M2*"
2422,350715668,"M2*"
2422,350584596,"M2*"
2422,350568212,"M2*"
2423,216284948,"M2*"
2423,216416020,"M2*"
2423,216432404,"M2*"
2423,216497940,"M2*"
2423,216366868,"M2*"
2423,216350484,"M2*"
2424,484720404,"M2*"
2424,484851476,"M2*"
2424,484867860,"M2*"
2424,484933396,"M2*"
2424,484802324,"M2*"
2424,484785940,"M2*"
2425,207896340,"M2*"
2425,208027412,"M2*"
2425,208043796,"M2*"
2425,208109332,"M2*"
2425,207978260,"M2*"
2425,207961876,"M2*"
2426,476331796,"M2*"
2426,476462868,"M2*"
2426,476479252,"M2*"
2426,476544788,"M2*"
2426,476413716,"M2*"
2426,476397332,"M2*"
2427,73678612,"M2*"
2427,73809684,"M2*"
2427,73826068,"M2*"
2427,73891604,"M2*"
2427,73760532,"M2*"
2427,73744148,"M2*"
2428,342114068,"M2*"
2428,342245140,"M2*"
2428,342261524,"M2*"
2428,342327060,"M2*"
2428,342195988,"M2*"
2428,342179604,"M2*"
2429,107233044,"M2*"
2429,107364116,"M2*"
2429,107380500,"M2*"
2429,107446036,"M2*"
2429,107314964,"M2*"
2429,107298580,"M2*"
2430,375668500,"M2*"
2430,375799572,"M2*"
2430,375815956,"M2*"
2430,375881492,"M2*"
2430,375750420,"M2*"
2430,375734036,"M2*"
2431,241450772,"M2*"
2431,241581844,"M2*"
2431,241598228,"M2*"
2431,241663764,"M2*"
2431,241532692,"M2*"
2431,241516308,"M2*"
2432,509886228,"M2*"
2432,510017300,"M2*"
2432,510033684,"M2*"
2432,510099220,"M2*"
2432,509968148,"M2*"
2432,509951764,"M2*"
2433,258227988,"M2*"
2433,258359060,"M2*"
2433,258375444,"M2*"
2433,258440980,"M2*"
2433,258309908,"M2*"
2433,258293524,"M2*"
2434,526663444,"M2*"
2434,526794516,"M2*"
2434,526810900,"M2*"
2434,526876436,"M2*"
2434,526745364,"M2*"
2434,526728980,"M2*"
2435,124010260,"M2*"
2435,124141332,"M2*"
2435,124157716,"M2*"
2435,124223252,"M2*"
2435,124092180,"M2*"
2435,124075796,"M2*"
2436,392445716,"M2*"
2436,392576788,"M2*"
2436,392593172,"M2*"
2436,392658708,"M2*"
2436,392527636,"M2*"
2436,392511252,"M2*"
2437,90455828,"M2*"
2437,90586900,"M2*"
2437,90603284,"M2*"
2437,90668820,"M2*"
2437,90537748,"M2*"
2437,90521364,"M2*"
2438,358891284,"M2*"
2438,359022356,"M2*"
2438,359038740,"M2*"
2438,359104276,"M2*"
2438,358973204,"M2*"
2438,358956820,"M2*"
2439,224673556,"M2*"
2439,224804628,"M2*"
2439,224821012,"M2*"
2439,224886548,"M2*"
2439,224755476,"M2*"
2439,224739092,"M2*"
2440,493109012,"M2*"
2440,493240084,"M2*"
2440,493256468,"M2*"
2440,493322004,"M2*"
2440,493190932,"M2*"
2440,493174548,"M2*"
2441,477904662,"M2*"
2441,478035734,"M2*"
2441,478052118,"M2*"
2441,478117654,"M2*"
2441,477986582,"M2*"
2441,477970198,"M2*"
2442,209469206,"M2*"
2442,209600278,"M2*"
2442,209616662,"M2*"
2442,209682198,"M2*"
2442,209551126,"M2*"
2442,209534742,"M2*"
2443,343686934,"M2*"
2443,343818006,"M2*"
2443,343834390,"M2*"
2443,343899926,"M2*"
2443,343768854,"M2*"
2443,343752470,"M2*"
2444,75251478,"M2*"
2444,75382550,"M2*"
2444,75398934,"M2*"
2444,75464470,"M2*"
2444,75333398,"M2*"
2444,75317014,"M2*"
2445,377241366,"M2*"
2445,377372438,"M2*"
2445,377388822,"M2*"
2445,377454358,"M2*"
2445,377323286,"M2*"
2445,377306902,"M2*"
2446,108805910,"M2*"
2446,108936982,"M2*"
2446,108953366,"M2*"
2446,109018902,"M2*"
2446,108887830,"M2*"
2446,108871446,"M2*"
2447,511459094,"M2*"
2447,511590166,"M2*"
2447,511606550,"M2*"
2447,511672086,"M2*"
2447,511541014,"M2*"
2447,511524630,"M2*"
2448,243023638,"M2*"
2448,243154710,"M2*"
2448,243171094,"M2*"
2448,243236630,"M2*"
2448,243105558,"M2*"
2448,243089174,"M2*"
2449,528236310,"M2*"
2449,528367382,"M2*"
2449,528383766,"M2*"
2449,528449302,"M2*"
2449,528318230,"M2*"
2449,528301846,"M2*"
2450,259800854,"M2*"
2450,259931926,"M2*"
2450,259948310,"M2*"
2450,260013846,"M2*"
2450,259882774,"M2*"
2450,259866390,"M2*"
2451,394018582,"M2*"
2451,394149654,"M2*"
2451,394166038,"M2*"
2451,394231574,"M2*"
2451,394100502,"M2*"
2451,394084118,"M2*"
2452,125583126,"M2*"
2452,125714198,"M2*"
2452,125730582,"M2*"
2452,125796118,"M2*"
2452,125665046,"M2*"
2452,125648662,"M2*"
2453,360464150,"M2*"
2453,360595222,"M2*"
2453,360611606,"M2*"
2453,360677142,"M2*"
2453,360546070,"M2*"
2453,360529686,"M2*"
2454,92028694,"M2*"
2454,92159766,"M2*"
2454,92176150,"M2*"
2454,92241686,"M2*"
2454,92110614,"M2*"
2454,92094230,"M2*"
2455,494681878,"M2*"
2455,494812950,"M2*"
2455,494829334,"M2*"
2455,494894870,"M2*"
2455,494763798,"M2*"
2455,494747414,"M2*"
2456,226246422,"M2*"
2456,226377494,"M2*"
2456,226393878,"M2*"
2456,226459414,"M2*"
2456,226328342,"M2*"
2456,226311958,"M2*"
2457,503070486,"M2*"
2457,503201558,"M2*"
2457,503217942,"M2*"
2457,503283478,"M2*"
2457,503152406,"M2*"
2457,503136022,"M2*"
2458,234635030,"M2*"
2458,234766102,"M2*"
2458,234782486,"M2*"
2458,234848022,"M2*"
2458,234716950,"M2*"
2458,234700566,"M2*"
2459,368852758,"M2*"
2459,368983830,"M2*"
2459,369000214,"M2*"
2459,369065750,"M2*"
2459,368934678,"M2*"
2459,368918294,"M2*"
2460,100417302,"M2*"
2460,100548374,"M2*"
2460,100564758,"M2*"
2460,100630294,"M2*"
2460,100499222,"M2*"
2460,100482838,"M2*"
2461,402407190,"M2*"
2461,402538262,"M2*"
2461,402554646,"M2*"
2461,402620182,"M2*"
2461,402489110,"M2*"
2461,402472726,"M2*"
2462,133971734,"M2*"
2462,134102806,"M2*"
2462,134119190,"M2*"
2462,134184726,"M2*"
2462,134053654,"M2*"
2462,134037270,"M2*"
2463,536624918,"M2*"
2463,536755990,"M2*"
2463,536772374,"M2*"
2463,536837910,"M2*"
2463,536706838,"M2*"
2463,536690454,"M2*"
2464,268189462,"M2*"
2464,268320534,"M2*"
2464,268336918,"M2*"
2464,268402454,"M2*"
2464,268271382,"M2*"
2464,268254998,"M2*"
2465,519847702,"M2*"
2465,519978774,"M2*"
2465,519995158,"M2*"
