"","dec.attractor","label"
"1030",145424813,"M1*"
"1031",11026861,"M1*"
"1032",11207085,"M1*"
"1033",163070447,"NoLabel*"
"1034",163250671,"NoLabel*"
"1035",28852719,"NoLabel*"
"1036",29032943,"NoLabel*"
"1037",160973295,"NoLabel*"
"1038",161153519,"NoLabel*"
"1039",26755567,"NoLabel*"
"1040",26935791,"NoLabel*"
"1041",144196015,"M1*"
"1042",144376239,"M1*"
"1043",9978287,"M1*"
"1044",10158511,"M1*"
"1045",146293167,"M1*"
"1046",146473391,"M1*"
"1047",12075439,"M1*"
"1048",12255663,"M1*"
"1049",156778799,"M1*"
"1050",156959023,"M1*"
"1051",22561071,"M1*"
"1052",22741295,"M1*"
"1053",140001583,"M1*"
"1054",140181807,"M1*"
"1055",5783855,"M1*"
"1056",5964079,"M1*"
"1057",135807279,"M1*"
"1058",135987503,"M1*"
"1059",1589551,"M1*"
"1060",1769775,"M1*"
"1061",152584495,"M1*"
"1062",152764719,"M1*"
"1063",18366767,"M1*"
"1064",18546991,"M1*"
"1065",154681647,"M1*"
"1066",154861871,"M1*"
"1067",20463919,"M1*"
"1068",20644143,"M1*"
"1069",137904431,"M1*"
"1070",138084655,"M1*"
"1071",3686703,"M1*"
"1072",3866927,"M1*"
"1073",22036782,"M1*"
"1074",22217006,"M1*"
"1075",156254510,"M1*"
"1076",156434734,"M1*"
"1077",5259566,"M1*"
"1078",5439790,"M1*"
"1079",139477294,"M1*"
"1080",139657518,"M1*"
"1081",1065262,"M1*"
"1082",1245486,"M1*"
"1083",135282990,"M1*"
"1084",135463214,"M1*"
"1085",17842478,"M1*"
"1086",18022702,"M1*"
"1087",152060206,"M1*"
"1088",152240430,"M1*"
"1089",19939630,"M1*"
"1090",20119854,"M1*"
"1091",154157358,"M1*"
"1092",154337582,"M1*"
"1093",3162414,"M1*"
"1094",3342638,"M1*"
"1095",137380142,"M1*"
"1096",137560366,"M1*"
"1097",162546158,"NoLabel*"
"1098",162726382,"NoLabel*"
"1099",28328430,"NoLabel*"
"1100",28508654,"NoLabel*"
"1101",160449006,"NoLabel*"
"1102",160629230,"NoLabel*"
"1103",26231278,"NoLabel*"
"1104",26411502,"NoLabel*"
"1105",143671726,"M1*"
"1106",143851950,"M1*"
"1107",9453998,"M1*"
"1108",9634222,"M1*"
"1109",145768878,"M1*"
"1110",145949102,"M1*"
"1111",11551150,"M1*"
"1112",11731374,"M1*"
"1113",161497580,"NoLabel*"
"1114",161677804,"NoLabel*"
"1115",27279852,"NoLabel*"
"1116",27460076,"NoLabel*"
"1117",159400428,"NoLabel*"
"1118",159580652,"NoLabel*"
"1119",25182700,"NoLabel*"
"1120",25362924,"NoLabel*"
"1121",142623148,"M1*"
"1122",142803372,"M1*"
"1123",8405420,"M1*"
"1124",8585644,"M1*"
"1125",144720300,"M1*"
"1126",144900524,"M1*"
"1127",10502572,"M1*"
"1128",10682796,"M1*"
"1129",138428716,"M1*"
"1130",138608940,"M1*"
"1131",4210988,"M1*"
"1132",4391212,"M1*"
"1133",155205932,"M1*"
"1134",155386156,"M1*"
"1135",20988204,"M1*"
"1136",21168428,"M1*"
"1137",151011628,"M1*"
"1138",151191852,"M1*"
"1139",16793900,"M1*"
"1140",16974124,"M1*"
"1141",134234412,"M1*"
"1142",134414636,"M1*"
"1143",16684,"M1*"
"1144",196908,"M1*"
"1145",136331564,"M1*"
"1146",136511788,"M1*"
"1147",2113836,"M1*"
"1148",2294060,"M1*"
"1149",153108780,"M1*"
"1150",153289004,"M1*"
"1151",18891052,"M1*"
"1152",19071276,"M1*"
"1153",7096637,"M2b*"
"1154",7276861,"M2b*"
"1155",275532093,"M2b*"
"1156",275712317,"M2b*"
"1157",141314365,"M2b*"
"1158",141494589,"M2b*"
"1159",409749821,"M2b*"
"1160",409930045,"M2b*"
"1161",158091581,"M2b*"
"1162",158271805,"M2b*"
"1163",426527037,"M2b*"
"1164",426707261,"M2b*"
"1165",23873853,"M2b*"
"1166",24054077,"M2b*"
"1167",292309309,"M2b*"
"1168",292489533,"M2b*"
"1169",32262461,"M2b*"
"1170",32442685,"M2b*"
"1171",300697917,"M2b*"
"1172",300878141,"M2b*"
"1173",166480189,"M2b*"
"1174",166660413,"M2b*"
"1175",434915645,"M2b*"
"1176",435095869,"M2b*"
"1177",149702973,"M2b*"
"1178",149883197,"M2b*"
"1179",418138429,"M2b*"
"1180",418318653,"M2b*"
"1181",15485245,"M2b*"
"1182",15665469,"M2b*"
"1183",283920701,"M2b*"
"1184",284100925,"M2b*"
"1185",13388093,"M2b*"
"1186",13568317,"M2b*"
"1187",281823549,"M2b*"
"1188",282003773,"M2b*"
"1189",147605821,"M2b*"
"1190",147786045,"M2b*"
"1191",416041277,"M2b*"
"1192",416221501,"M2b*"
"1193",164383037,"M2b*"
"1194",164563261,"M2b*"
"1195",432818493,"M2b*"
"1196",432998717,"M2b*"
"1197",30165309,"M2b*"
"1198",30345533,"M2b*"
"1199",298600765,"M2b*"
"1200",298780989,"M2b*"
"1201",63719741,"M2b*"
"1202",63899965,"M2b*"
"1203",332155197,"M2b*"
"1204",332335421,"M2b*"
"1205",197937469,"M2b*"
"1206",198117693,"M2b*"
"1207",466372925,"M2b*"
"1208",466553149,"M2b*"
"1209",181160253,"M2b*"
"1210",181340477,"M2b*"
"1211",449595709,"M2b*"
"1212",449775933,"M2b*"
"1213",46942525,"M2b*"
"1214",47122749,"M2b*"
"1215",315377981,"M2b*"
"1216",315558205,"M2b*"
"1217",49039677,"M2b*"
"1218",49219901,"M2b*"
"1219",317475133,"M2b*"
"1220",317655357,"M2b*"
"1221",183257405,"M2b*"
"1222",183437629,"M2b*"
"1223",451692861,"M2b*"
"1224",451873085,"M2b*"
"1225",200034621,"M2b*"
"1226",200214845,"M2b*"
"1227",468470077,"M2b*"
"1228",468650301,"M2b*"
"1229",65816893,"M2b*"
"1230",65997117,"M2b*"
"1231",334252349,"M2b*"
"1232",334432573,"M2b*"
"1233",57428285,"M2b*"
"1234",57608509,"M2b*"
"1235",325863741,"M2b*"
"1236",326043965,"M2b*"
"1237",191646013,"M2b*"
"1238",191826237,"M2b*"
"1239",460081469,"M2b*"
"1240",460261693,"M2b*"
"1241",174868797,"M2b*"
"1242",175049021,"M2b*"
"1243",443304253,"M2b*"
"1244",443484477,"M2b*"
"1245",40651069,"M2b*"
"1246",40831293,"M2b*"
"1247",309086525,"M2b*"
"1248",309266749,"M2b*"
"1249",41699647,"M2b*"
"1250",41879871,"M2b*"
"1251",310135103,"M2b*"
"1252",310315327,"M2b*"
"1253",175917375,"M2b*"
"1254",176097599,"M2b*"
"1255",444352831,"M2b*"
"1256",444533055,"M2b*"
"1257",192694591,"M2b*"
"1258",192874815,"M2b*"
"1259",461130047,"M2b*"
"1260",461310271,"M2b*"
"1261",58476863,"M2b*"
"1262",58657087,"M2b*"
"1263",326912319,"M2b*"
"1264",327092543,"M2b*"
"1265",66865471,"M2b*"
"1266",67045695,"M2b*"
"1267",335300927,"M2b*"
"1268",335481151,"M2b*"
"1269",201083199,"M2b*"
"1270",201263423,"M2b*"
"1271",469518655,"M2b*"
"1272",469698879,"M2b*"
"1273",184305983,"M2b*"
"1274",184486207,"M2b*"
"1275",452741439,"M2b*"
"1276",452921663,"M2b*"
"1277",50088255,"M2b*"
"1278",50268479,"M2b*"
"1279",318523711,"M2b*"
"1280",318703935,"M2b*"
"1281",47991103,"M2b*"
"1282",48171327,"M2b*"
"1283",316426559,"M2b*"
"1284",316606783,"M2b*"
"1285",182208831,"M2b*"
"1286",182389055,"M2b*"
"1287",450644287,"M2b*"
"1288",450824511,"M2b*"
"1289",198986047,"M2b*"
"1290",199166271,"M2b*"
"1291",467421503,"M2b*"
"1292",467601727,"M2b*"
"1293",64768319,"M2b*"
"1294",64948543,"M2b*"
"1295",333203775,"M2b*"
"1296",333383999,"M2b*"
"1297",31213887,"M2b*"
"1298",31394111,"M2b*"
"1299",299649343,"M2b*"
"1300",299829567,"M2b*"
"1301",165431615,"M2b*"
"1302",165611839,"M2b*"
"1303",433867071,"M2b*"
"1304",434047295,"M2b*"
"1305",148654399,"M2b*"
"1306",148834623,"M2b*"
"1307",417089855,"M2b*"
"1308",417270079,"M2b*"
"1309",14436671,"M2b*"
"1310",14616895,"M2b*"
"1311",282872127,"M2b*"
"1312",283052351,"M2b*"
"1313",16533823,"M2b*"
"1314",16714047,"M2b*"
"1315",284969279,"M2b*"
"1316",285149503,"M2b*"
"1317",150751551,"M2b*"
"1318",150931775,"M2b*"
"1319",419187007,"M2b*"
"1320",419367231,"M2b*"
"1321",167528767,"M2b*"
"1322",167708991,"M2b*"
"1323",435964223,"M2b*"
"1324",436144447,"M2b*"
"1325",33311039,"M2b*"
"1326",33491263,"M2b*"
"1327",301746495,"M2b*"
"1328",301926719,"M2b*"
"1329",24922431,"M2b*"
"1330",25102655,"M2b*"
"1331",293357887,"M2b*"
"1332",293538111,"M2b*"
"1333",159140159,"M2b*"
"1334",159320383,"M2b*"
"1335",427575615,"M2b*"
"1336",427755839,"M2b*"
"1337",142362943,"M2b*"
"1338",142543167,"M2b*"
"1339",410798399,"M2b*"
"1340",410978623,"M2b*"
"1341",8145215,"M2b*"
"1342",8325439,"M2b*"
"1343",276580671,"M2b*"
"1344",276760895,"M2b*"
"1345",7620926,"M2b*"
"1346",7801150,"M2b*"
"1347",276056382,"M2b*"
"1348",276236606,"M2b*"
"1349",141838654,"M2b*"
"1350",142018878,"M2b*"
"1351",410274110,"M2b*"
"1352",410454334,"M2b*"
"1353",158615870,"M2b*"
"1354",158796094,"M2b*"
"1355",427051326,"M2b*"
"1356",427231550,"M2b*"
"1357",24398142,"M2b*"
"1358",24578366,"M2b*"
"1359",292833598,"M2b*"
"1360",293013822,"M2b*"
"1361",32786750,"M2b*"
"1362",32966974,"M2b*"
"1363",301222206,"M2b*"
"1364",301402430,"M2b*"
"1365",167004478,"M2b*"
"1366",167184702,"M2b*"
"1367",435439934,"M2b*"
"1368",435620158,"M2b*"
"1369",150227262,"M2b*"
"1370",150407486,"M2b*"
"1371",418662718,"M2b*"
"1372",418842942,"M2b*"
"1373",16009534,"M2b*"
"1374",16189758,"M2b*"
"1375",284444990,"M2b*"
"1376",284625214,"M2b*"
"1377",13912382,"M2b*"
"1378",14092606,"M2b*"
"1379",282347838,"M2b*"
"1380",282528062,"M2b*"
"1381",148130110,"M2b*"
"1382",148310334,"M2b*"
"1383",416565566,"M2b*"
"1384",416745790,"M2b*"
"1385",164907326,"M2b*"
"1386",165087550,"M2b*"
"1387",433342782,"M2b*"
"1388",433523006,"M2b*"
"1389",30689598,"M2b*"
"1390",30869822,"M2b*"
"1391",299125054,"M2b*"
"1392",299305278,"M2b*"
"1393",64244030,"M2b*"
"1394",64424254,"M2b*"
"1395",332679486,"M2b*"
"1396",332859710,"M2b*"
"1397",198461758,"M2b*"
"1398",198641982,"M2b*"
"1399",466897214,"M2b*"
"1400",467077438,"M2b*"
"1401",181684542,"M2b*"
"1402",181864766,"M2b*"
"1403",450119998,"M2b*"
"1404",450300222,"M2b*"
"1405",47466814,"M2b*"
"1406",47647038,"M2b*"
"1407",315902270,"M2b*"
"1408",316082494,"M2b*"
"1409",49563966,"M2b*"
"1410",49744190,"M2b*"
"1411",317999422,"M2b*"
"1412",318179646,"M2b*"
"1413",183781694,"M2b*"
"1414",183961918,"M2b*"
"1415",452217150,"M2b*"
"1416",452397374,"M2b*"
"1417",200558910,"M2b*"
"1418",200739134,"M2b*"
"1419",468994366,"M2b*"
"1420",469174590,"M2b*"
"1421",66341182,"M2b*"
"1422",66521406,"M2b*"
"1423",334776638,"M2b*"
"1424",334956862,"M2b*"
"1425",57952574,"M2b*"
"1426",58132798,"M2b*"
"1427",326388030,"M2b*"
"1428",326568254,"M2b*"
"1429",192170302,"M2b*"
"1430",192350526,"M2b*"
"1431",460605758,"M2b*"
"1432",460785982,"M2b*"
"1433",175393086,"M2b*"
"1434",175573310,"M2b*"
"1435",443828542,"M2b*"
"1436",444008766,"M2b*"
"1437",41175358,"M2b*"
"1438",41355582,"M2b*"
"1439",309610814,"M2b*"
"1440",309791038,"M2b*"
"1441",40126780,"M2b*"
"1442",40307004,"M2b*"
"1443",308562236,"M2b*"
"1444",308742460,"M2b*"
"1445",174344508,"M2b*"
"1446",174524732,"M2b*"
"1447",442779964,"M2b*"
"1448",442960188,"M2b*"
"1449",191121724,"M2b*"
"1450",191301948,"M2b*"
"1451",459557180,"M2b*"
"1452",459737404,"M2b*"
"1453",56903996,"M2b*"
"1454",57084220,"M2b*"
"1455",325339452,"M2b*"
"1456",325519676,"M2b*"
"1457",65292604,"M2b*"
"1458",65472828,"M2b*"
"1459",333728060,"M2b*"
"1460",333908284,"M2b*"
"1461",199510332,"M2b*"
"1462",199690556,"M2b*"
"1463",467945788,"M2b*"
"1464",468126012,"M2b*"
"1465",182733116,"M2b*"
"1466",182913340,"M2b*"
"1467",451168572,"M2b*"
"1468",451348796,"M2b*"
"1469",48515388,"M2b*"
"1470",48695612,"M2b*"
"1471",316950844,"M2b*"
"1472",317131068,"M2b*"
"1473",46418236,"M2b*"
"1474",46598460,"M2b*"
"1475",314853692,"M2b*"
"1476",315033916,"M2b*"
"1477",180635964,"M2b*"
"1478",180816188,"M2b*"
"1479",449071420,"M2b*"
"1480",449251644,"M2b*"
"1481",197413180,"M2b*"
"1482",197593404,"M2b*"
"1483",465848636,"M2b*"
"1484",466028860,"M2b*"
"1485",63195452,"M2b*"
"1486",63375676,"M2b*"
"1487",331630908,"M2b*"
"1488",331811132,"M2b*"
"1489",29641020,"M2b*"
"1490",29821244,"M2b*"
"1491",298076476,"M2b*"
"1492",298256700,"M2b*"
"1493",163858748,"M2b*"
"1494",164038972,"M2b*"
"1495",432294204,"M2b*"
"1496",432474428,"M2b*"
"1497",147081532,"M2b*"
"1498",147261756,"M2b*"
"1499",415516988,"M2b*"
"1500",415697212,"M2b*"
"1501",12863804,"M2b*"
"1502",13044028,"M2b*"
"1503",281299260,"M2b*"
"1504",281479484,"M2b*"
"1505",6572348,"M2b*"
"1506",6752572,"M2b*"
"1507",275007804,"M2b*"
"1508",275188028,"M2b*"
"1509",140790076,"M2b*"
"1510",140970300,"M2b*"
"1511",409225532,"M2b*"
"1512",409405756,"M2b*"
"1513",157567292,"M2b*"
"1514",157747516,"M2b*"
"1515",426002748,"M2b*"
"1516",426182972,"M2b*"
"1517",23349564,"M2b*"
"1518",23529788,"M2b*"
"1519",291785020,"M2b*"
"1520",291965244,"M2b*"
"1521",283396412,"M2b*"
"1522",283576636,"M2b*"
"1523",14960956,"M2b*"
"1524",15141180,"M2b*"
"1525",417614140,"M2b*"
"1526",417794364,"M2b*"
"1527",149178684,"M2b*"
"1528",149358908,"M2b*"
"1529",31738172,"M2b*"
"1530",31918396,"M2b*"
"1531",300173628,"M2b*"
"1532",300353852,"M2b*"
"1533",165955900,"M2b*"
"1534",166136124,"M2b*"
"1535",434391356,"M2b*"
"1536",434571580,"M2b*"
"1537",18366735,"M1*"
"1538",18546987,"M1*"
"1539",152584463,"M1*"
"1540",152764715,"M1*"
"1541",1589519,"M1*"
"1542",1769771,"M1*"
"1543",135807247,"M1*"
"1544",135987499,"M1*"
"1545",5783823,"M1*"
"1546",5964075,"M1*"
"1547",140001551,"M1*"
"1548",140181803,"M1*"
"1549",22561039,"M1*"
"1550",22741291,"M1*"
"1551",156778767,"M1*"
"1552",156959019,"M1*"
"1553",21512461,"M1*"
"1554",21692713,"M1*"
"1555",155730189,"M1*"
"1556",155910441,"M1*"
"1557",4735245,"M1*"
"1558",4915497,"M1*"
"1559",138952973,"M1*"
"1560",139133225,"M1*"
"1561",540941,"M1*"
"1562",721193,"M1*"
"1563",134758669,"M1*"
"1564",134938921,"M1*"
"1565",17318157,"M1*"
"1566",17498409,"M1*"
"1567",151535885,"M1*"
"1568",151716137,"M1*"
"1569",16793868,"M1*"
"1570",16974112,"NoLabel*"
"1571",151011596,"M1*"
"1572",151191840,"NoLabel*"
"1573",16652,"M1*"
"1574",196896,"NoLabel*"
"1575",134234380,"M1*"
"1576",134414624,"NoLabel*"
"1577",4210956,"M1*"
"1578",4391200,"NoLabel*"
"1579",138428684,"M1*"
"1580",138608928,"NoLabel*"
"1581",20988172,"M1*"
"1582",21168416,"NoLabel*"
"1583",155205900,"M1*"
"1584",155386144,"NoLabel*"
"1585",232554266,"NoLabel*"
"1586",232734490,"NoLabel*"
"1587",500989722,"NoLabel*"
"1588",501169946,"NoLabel*"
"1589",98336538,"NoLabel*"
"1590",98516762,"NoLabel*"
"1591",366771994,"NoLabel*"
"1592",366952218,"NoLabel*"
"1593",349994778,"NoLabel*"
"1594",350175002,"NoLabel*"
"1595",81559322,"NoLabel*"
"1596",81739546,"NoLabel*"
"1597",484212506,"NoLabel*"
"1598",484392730,"NoLabel*"
"1599",215777050,"NoLabel*"
"1600",215957274,"NoLabel*"
"1601",483688218,"NoLabel*"
"1602",483868442,"NoLabel*"
"1603",215252762,"NoLabel*"
"1604",215432986,"NoLabel*"
"1605",349470490,"NoLabel*"
"1606",349650714,"NoLabel*"
"1607",81035034,"NoLabel*"
"1608",81215258,"NoLabel*"
"1609",366247706,"NoLabel*"
"1610",366427930,"NoLabel*"
"1611",97812250,"NoLabel*"
"1612",97992474,"NoLabel*"
"1613",500465434,"NoLabel*"
"1614",500645658,"NoLabel*"
"1615",232029978,"NoLabel*"
"1616",232210202,"NoLabel*"
"1617",17842446,"M1*"
"1618",18022698,"M1*"
"1619",152060174,"M1*"
"1620",152240426,"M1*"
"1621",1065230,"M1*"
"1622",1245482,"M1*"
"1623",135282958,"M1*"
"1624",135463210,"M1*"
"1625",5259534,"M1*"
"1626",5439786,"M1*"
"1627",139477262,"M1*"
"1628",139657514,"M1*"
"1629",22036750,"M1*"
"1630",22217002,"M1*"
"1631",156254478,"M1*"
"1632",156434730,"M1*"
"1633",503086878,"NoLabel*"
"1634",503267102,"NoLabel*"
"1635",234651422,"NoLabel*"
"1636",234831646,"NoLabel*"
"1637",368869150,"NoLabel*"
"1638",369049374,"NoLabel*"
"1639",100433694,"NoLabel*"
"1640",100613918,"NoLabel*"
"1641",352091934,"NoLabel*"
"1642",352272158,"NoLabel*"
"1643",83656478,"NoLabel*"
"1644",83836702,"NoLabel*"
"1645",486309662,"NoLabel*"
"1646",486489886,"NoLabel*"
"1647",217874206,"NoLabel*"
"1648",218054430,"NoLabel*"
"1649",477921054,"NoLabel*"
"1650",478101278,"NoLabel*"
"1651",209485598,"NoLabel*"
"1652",209665822,"NoLabel*"
"1653",343703326,"NoLabel*"
"1654",343883550,"NoLabel*"
"1655",75267870,"NoLabel*"
"1656",75448094,"NoLabel*"
"1657",360480542,"NoLabel*"
"1658",360660766,"NoLabel*"
"1659",92045086,"NoLabel*"
"1660",92225310,"NoLabel*"
"1661",494698270,"NoLabel*"
"1662",494878494,"NoLabel*"
"1663",226262814,"NoLabel*"
"1664",226443038,"NoLabel*"
"1665",494173982,"NoLabel*"
"1666",494354206,"NoLabel*"
"1667",225738526,"NoLabel*"
"1668",225918750,"NoLabel*"
"1669",359956254,"NoLabel*"
"1670",360136478,"NoLabel*"
"1671",91520798,"NoLabel*"
"1672",91701022,"NoLabel*"
"1673",343179038,"NoLabel*"
"1674",343359262,"NoLabel*"
"1675",74743582,"NoLabel*"
"1676",74923806,"NoLabel*"
"1677",477396766,"NoLabel*"
"1678",477576990,"NoLabel*"
"1679",208961310,"NoLabel*"
"1680",209141534,"NoLabel*"
"1681",485785374,"NoLabel*"
"1682",485965598,"NoLabel*"
"1683",217349918,"NoLabel*"
"1684",217530142,"NoLabel*"
"1685",351567646,"NoLabel*"
"1686",351747870,"NoLabel*"
"1687",83132190,"NoLabel*"
"1688",83312414,"NoLabel*"
"1689",368344862,"NoLabel*"
"1690",368525086,"NoLabel*"
"1691",99909406,"NoLabel*"
"1692",100089630,"NoLabel*"
"1693",502562590,"NoLabel*"
"1694",502742814,"NoLabel*"
"1695",234127134,"NoLabel*"
"1696",234307358,"NoLabel*"
"1697",501514004,"NoLabel*"
"1698",501694228,"NoLabel*"
"1699",233078548,"NoLabel*"
"1700",233258772,"NoLabel*"
"1701",367296276,"NoLabel*"
"1702",367476500,"NoLabel*"
"1703",98860820,"NoLabel*"
"1704",99041044,"NoLabel*"
"1705",350519060,"NoLabel*"
"1706",350699284,"NoLabel*"
"1707",82083604,"NoLabel*"
"1708",82263828,"NoLabel*"
"1709",484736788,"NoLabel*"
"1710",484917012,"NoLabel*"
"1711",216301332,"NoLabel*"
"1712",216481556,"NoLabel*"
"1713",476348180,"NoLabel*"
"1714",476528404,"NoLabel*"
"1715",207912724,"NoLabel*"
"1716",208092948,"NoLabel*"
"1717",342130452,"NoLabel*"
"1718",342310676,"NoLabel*"
"1719",73694996,"NoLabel*"
"1720",73875220,"NoLabel*"
"1721",358907668,"NoLabel*"
"1722",359087892,"NoLabel*"
"1723",90472212,"NoLabel*"
"1724",90652436,"NoLabel*"
"1725",493125396,"NoLabel*"
"1726",493305620,"NoLabel*"
"1727",224689940,"NoLabel*"
"1728",224870164,"NoLabel*"
"1729",493649684,"NoLabel*"
"1730",493829908,"NoLabel*"
"1731",225214228,"NoLabel*"
"1732",225394452,"NoLabel*"
"1733",359431956,"NoLabel*"
"1734",359612180,"NoLabel*"
"1735",90996500,"NoLabel*"
"1736",91176724,"NoLabel*"
"1737",342654740,"NoLabel*"
"1738",342834964,"NoLabel*"
"1739",74219284,"NoLabel*"
"1740",74399508,"NoLabel*"
"1741",476872468,"NoLabel*"
"1742",477052692,"NoLabel*"
"1743",208437012,"NoLabel*"
"1744",208617236,"NoLabel*"
"1745",485261076,"NoLabel*"
"1746",485441300,"NoLabel*"
"1747",216825620,"NoLabel*"
"1748",217005844,"NoLabel*"
"1749",351043348,"NoLabel*"
"1750",351223572,"NoLabel*"
"1751",82607892,"NoLabel*"
"1752",82788116,"NoLabel*"
"1753",367820564,"NoLabel*"
"1754",368000788,"NoLabel*"
"1755",99385108,"NoLabel*"
"1756",99565332,"NoLabel*"
"1757",502038292,"NoLabel*"
"1758",502218516,"NoLabel*"
"1759",233602836,"NoLabel*"
"1760",233783060,"NoLabel*"
"1761",499941136,"NoLabel*"
"1762",500121360,"NoLabel*"
"1763",231505680,"NoLabel*"
"1764",231685904,"NoLabel*"
"1765",365723408,"NoLabel*"
"1766",365903632,"NoLabel*"
"1767",97287952,"NoLabel*"
"1768",97468176,"NoLabel*"
"1769",348946192,"NoLabel*"
"1770",349126416,"NoLabel*"
"1771",80510736,"NoLabel*"
"1772",80690960,"NoLabel*"
"1773",483163920,"NoLabel*"
"1774",483344144,"NoLabel*"
"1775",214728464,"NoLabel*"
"1776",214908688,"NoLabel*"
"1777",482639632,"NoLabel*"
"1778",482819856,"NoLabel*"
"1779",214204176,"NoLabel*"
"1780",214384400,"NoLabel*"
"1781",348421904,"NoLabel*"
"1782",348602128,"NoLabel*"
"1783",79986448,"NoLabel*"
"1784",80166672,"NoLabel*"
"1785",365199120,"NoLabel*"
"1786",365379344,"NoLabel*"
"1787",96763664,"NoLabel*"
"1788",96943888,"NoLabel*"
"1789",499416848,"NoLabel*"
"1790",499597072,"NoLabel*"
"1791",230981392,"NoLabel*"
"1792",231161616,"NoLabel*"
"1793",131366682,"NoLabel*"
"1794",131546906,"NoLabel*"
"1795",399802138,"NoLabel*"
"1796",399982362,"NoLabel*"
"1797",534019866,"NoLabel*"
"1798",534200090,"NoLabel*"
"1799",265584410,"NoLabel*"
"1800",265764634,"NoLabel*"
"1801",517242650,"NoLabel*"
"1802",517422874,"NoLabel*"
"1803",248807194,"NoLabel*"
"1804",248987418,"NoLabel*"
"1805",383024922,"NoLabel*"
"1806",383205146,"NoLabel*"
"1807",114589466,"NoLabel*"
"1808",114769690,"NoLabel*"
"1809",383549210,"NoLabel*"
"1810",383729434,"NoLabel*"
"1811",115113754,"NoLabel*"
"1812",115293978,"NoLabel*"
"1813",517766938,"NoLabel*"
"1814",517947162,"NoLabel*"
"1815",249331482,"NoLabel*"
"1816",249511706,"NoLabel*"
"1817",534544154,"NoLabel*"
"1818",534724378,"NoLabel*"
"1819",266108698,"NoLabel*"
"1820",266288922,"NoLabel*"
"1821",400326426,"NoLabel*"
"1822",400506650,"NoLabel*"
"1823",131890970,"NoLabel*"
"1824",132071194,"NoLabel*"
"1825",402423582,"NoLabel*"
"1826",402603806,"NoLabel*"
"1827",133988126,"NoLabel*"
"1828",134168350,"NoLabel*"
"1829",536641310,"NoLabel*"
"1830",536821534,"NoLabel*"
"1831",268205854,"NoLabel*"
"1832",268386078,"NoLabel*"
"1833",519864094,"NoLabel*"
"1834",520044318,"NoLabel*"
"1835",251428638,"NoLabel*"
"1836",251608862,"NoLabel*"
"1837",385646366,"NoLabel*"
"1838",385826590,"NoLabel*"
"1839",117210910,"NoLabel*"
"1840",117391134,"NoLabel*"
"1841",377257758,"NoLabel*"
"1842",377437982,"NoLabel*"
"1843",108822302,"NoLabel*"
"1844",109002526,"NoLabel*"
"1845",511475486,"NoLabel*"
"1846",511655710,"NoLabel*"
"1847",243040030,"NoLabel*"
"1848",243220254,"NoLabel*"
"1849",528252702,"NoLabel*"
"1850",528432926,"NoLabel*"
"1851",259817246,"NoLabel*"
"1852",259997470,"NoLabel*"
"1853",394034974,"NoLabel*"
"1854",394215198,"NoLabel*"
"1855",125599518,"NoLabel*"
"1856",125779742,"NoLabel*"
"1857",393510686,"NoLabel*"
"1858",393690910,"NoLabel*"
"1859",125075230,"NoLabel*"
"1860",125255454,"NoLabel*"
"1861",527728414,"NoLabel*"
"1862",527908638,"NoLabel*"
"1863",259292958,"NoLabel*"
"1864",259473182,"NoLabel*"
"1865",510951198,"NoLabel*"
"1866",511131422,"NoLabel*"
"1867",242515742,"NoLabel*"
"1868",242695966,"NoLabel*"
"1869",376733470,"NoLabel*"
"1870",376913694,"NoLabel*"
"1871",108298014,"NoLabel*"
"1872",108478238,"NoLabel*"
"1873",385122078,"NoLabel*"
"1874",385302302,"NoLabel*"
"1875",116686622,"NoLabel*"
"1876",116866846,"NoLabel*"
"1877",519339806,"NoLabel*"
"1878",519520030,"NoLabel*"
"1879",250904350,"NoLabel*"
"1880",251084574,"NoLabel*"
"1881",536117022,"NoLabel*"
"1882",536297246,"NoLabel*"
"1883",267681566,"NoLabel*"
"1884",267861790,"NoLabel*"
"1885",401899294,"NoLabel*"
"1886",402079518,"NoLabel*"
"1887",133463838,"NoLabel*"
"1888",133644062,"NoLabel*"
"1889",400850708,"NoLabel*"
"1890",401030932,"NoLabel*"
"1891",132415252,"NoLabel*"
"1892",132595476,"NoLabel*"
"1893",535068436,"NoLabel*"
"1894",535248660,"NoLabel*"
"1895",266632980,"NoLabel*"
